Name,year,month,HN,HS,HS_gapfill,HS_gapfill_frac
Col_de_porte,1975,12,82,50.9354838709677,50.9354838709677,0
Col_de_porte,1976,1,50,50.6129032258065,50.6129032258065,0
Col_de_porte,1976,2,129,104.931034482759,104.931034482759,0
Col_de_porte,1976,3,102,107.903225806452,107.903225806452,0
Col_de_porte,1976,4,60,48.1,48.1,0
Col_de_porte,1976,5,,0.741935483870968,0.741935483870968,0
Col_de_porte,1976,6,,0,0,0
Col_de_porte,1976,7,,,0,1
Col_de_porte,1976,8,,,0,1
Col_de_porte,1976,9,,0,0,0
Col_de_porte,1976,10,,0,0,0
Col_de_porte,1976,11,75,17.1333333333333,17.1333333333333,0
Col_de_porte,1976,12,123,58.0967741935484,58.0967741935484,0
Col_de_porte,1977,1,128,80.9354838709677,80.9354838709677,0
Col_de_porte,1977,2,128,102.892857142857,102.892857142857,0
Col_de_porte,1977,3,68,89.7096774193548,89.7096774193548,0
Col_de_porte,1977,4,97,59.0333333333333,59.0333333333333,0
Col_de_porte,1977,5,,0.967741935483871,0.967741935483871,0
Col_de_porte,1977,6,,0,0,0
Col_de_porte,1977,7,,,0,1
Col_de_porte,1977,8,,,0,1
Col_de_porte,1977,9,,0,0,0
Col_de_porte,1977,10,,0,0,0
Col_de_porte,1977,11,,30.5666666666667,30.5666666666667,0
Col_de_porte,1977,12,69,62.0645161290323,62.0645161290323,0
Col_de_porte,1978,1,261,96.7096774193548,96.7096774193548,0
Col_de_porte,1978,2,182,221.464285714286,221.464285714286,0
Col_de_porte,1978,3,189,185.935483870968,185.935483870968,0
Col_de_porte,1978,4,83,196.066666666667,196.066666666667,0
Col_de_porte,1978,5,17,120.612903225806,120.612903225806,0
Col_de_porte,1978,6,,3.53333333333333,3.53333333333333,0
Col_de_porte,1978,7,,,0,1
Col_de_porte,1978,8,,,0,1
Col_de_porte,1978,9,,0,0,0
Col_de_porte,1978,10,,0,0,0
Col_de_porte,1978,11,,6.76666666666667,6.76666666666667,0
Col_de_porte,1978,12,32,24.6774193548387,24.6774193548387,0
Col_de_porte,1979,1,162,54.6774193548387,54.6774193548387,0
Col_de_porte,1979,2,35,57.1785714285714,57.1785714285714,0
Col_de_porte,1979,3,115,59.3225806451613,59.3225806451613,0
Col_de_porte,1979,4,104,62.7,62.7,0
Col_de_porte,1979,5,,14.0322580645161,14.0322580645161,0
Col_de_porte,1979,6,,0,0,0
Col_de_porte,1979,7,,,0,1
Col_de_porte,1979,8,,,0,1
Col_de_porte,1979,9,,0,0,0
Col_de_porte,1979,10,,0,0,0
Col_de_porte,1979,11,76,21.3666666666667,21.3666666666667,0
Col_de_porte,1979,12,170,47.8387096774194,47.8387096774194,0
Col_de_porte,1980,1,104,134.451612903226,134.451612903226,0
Col_de_porte,1980,2,84,139.034482758621,139.034482758621,0
Col_de_porte,1980,3,187,193.870967741935,193.870967741935,0
Col_de_porte,1980,4,81,160.766666666667,160.766666666667,0
Col_de_porte,1980,5,0,72.5483870967742,72.5483870967742,0
Col_de_porte,1980,6,,0,0,0
Col_de_porte,1980,7,,,0,1
Col_de_porte,1980,8,,,0,1
Col_de_porte,1980,9,,0,0,0
Col_de_porte,1980,10,97,9.06451612903226,9.06451612903226,0
Col_de_porte,1980,11,119,8.93333333333333,8.93333333333333,0
Col_de_porte,1980,12,183,87.1935483870968,87.1935483870968,0
Col_de_porte,1981,1,267,173.935483870968,173.935483870968,0
Col_de_porte,1981,2,111,208.75,208.75,0
Col_de_porte,1981,3,101,193.322580645161,193.322580645161,0
Col_de_porte,1981,4,34,77.4666666666667,77.4666666666667,0
Col_de_porte,1981,5,,9.06451612903226,9.06451612903226,0
Col_de_porte,1981,6,,0,0,0
Col_de_porte,1981,7,,,0,1
Col_de_porte,1981,8,,,0,1
Col_de_porte,1981,9,,0,0,0
Col_de_porte,1981,10,,2.06451612903226,2.06451612903226,0
Col_de_porte,1981,11,51,2.7,2.7,0
Col_de_porte,1981,12,318,101.612903225806,101.612903225806,0
Col_de_porte,1982,1,57,117.58064516129,117.58064516129,0
Col_de_porte,1982,2,26,122.892857142857,122.892857142857,0
Col_de_porte,1982,3,176,158.096774193548,158.096774193548,0
Col_de_porte,1982,4,7,104.566666666667,104.566666666667,0
Col_de_porte,1982,5,,7.35483870967742,7.35483870967742,0
Col_de_porte,1982,6,,0,0,0
Col_de_porte,1982,7,,,0,1
Col_de_porte,1982,8,,,0,1
Col_de_porte,1982,9,,0,0,0
Col_de_porte,1982,10,10,0.451612903225806,0.451612903225806,0
Col_de_porte,1982,11,70,11.8333333333333,11.8333333333333,0
Col_de_porte,1982,12,109,28.2258064516129,28.2258064516129,0
Col_de_porte,1983,1,115,56.6774193548387,56.6774193548387,0
Col_de_porte,1983,2,189,116.464285714286,116.464285714286,0
Col_de_porte,1983,3,121,124.032258064516,124.032258064516,0
Col_de_porte,1983,4,148,132.033333333333,132.033333333333,0
Col_de_porte,1983,5,38,24.3225806451613,24.3225806451613,0
Col_de_porte,1983,6,,0,0,0
Col_de_porte,1983,7,,,0,1
Col_de_porte,1983,8,,,0,1
Col_de_porte,1983,9,,0,0,0
Col_de_porte,1983,10,,0,0,0
Col_de_porte,1983,11,,2.26666666666667,2.26666666666667,0
Col_de_porte,1983,12,72,42.258064516129,42.258064516129,0
Col_de_porte,1984,1,237,91.3225806451613,91.3225806451613,0
Col_de_porte,1984,2,188,205.689655172414,205.689655172414,0
Col_de_porte,1984,3,114,221.41935483871,221.41935483871,0
Col_de_porte,1984,4,64,181.9,181.9,0
Col_de_porte,1984,5,0,35.3225806451613,35.3225806451613,0
Col_de_porte,1984,6,,0,0,0
Col_de_porte,1984,7,,,0,1
Col_de_porte,1984,8,,,0,1
Col_de_porte,1984,9,,0,0,0
Col_de_porte,1984,10,,0,0,0
Col_de_porte,1984,11,,0,0,0
Col_de_porte,1984,12,51,14.5483870967742,14.5483870967742,0
Col_de_porte,1985,1,99,56.7741935483871,56.7741935483871,0
Col_de_porte,1985,2,78,65.8928571428571,65.8928571428571,0
Col_de_porte,1985,3,217,134.806451612903,134.806451612903,0
Col_de_porte,1985,4,55,77.3666666666667,77.3666666666667,0
Col_de_porte,1985,5,,9.19354838709677,9.19354838709677,0
Col_de_porte,1985,6,,0,0,0
Col_de_porte,1985,7,,,0,1
Col_de_porte,1985,8,,,0,1
Col_de_porte,1985,9,,0,0,0
Col_de_porte,1985,10,,0,0,0
Col_de_porte,1985,11,,14.1333333333333,14.1333333333333,0
Col_de_porte,1985,12,46,16.5483870967742,16.5483870967742,0
Col_de_porte,1986,1,303,100.838709677419,100.838709677419,0
Col_de_porte,1986,2,79,151.785714285714,151.785714285714,0
Col_de_porte,1986,3,62,143.967741935484,143.967741935484,0
Col_de_porte,1986,4,109,130.333333333333,130.333333333333,0
Col_de_porte,1986,5,,27.7741935483871,27.7741935483871,0
Col_de_porte,1986,6,,0,0,0
Col_de_porte,1986,7,,,0,1
Col_de_porte,1986,8,,,0,1
Col_de_porte,1986,9,,0,0,0
Col_de_porte,1986,10,,0,0,0
Col_de_porte,1986,11,23,2.23333333333333,2.23333333333333,0
Col_de_porte,1986,12,173,37.4193548387097,37.4193548387097,0
Col_de_porte,1987,1,84,103.032258064516,103.032258064516,0
Col_de_porte,1987,2,42,93.2857142857143,93.2857142857143,0
Col_de_porte,1987,3,101,96.9354838709678,96.9354838709678,0
Col_de_porte,1987,4,2,58.3,58.3,0
Col_de_porte,1987,5,,6.12903225806452,6.12903225806452,0
Col_de_porte,1987,6,,0,0,0
Col_de_porte,1987,7,,,0,1
Col_de_porte,1987,8,,,0,1
Col_de_porte,1987,9,,0,0,0
Col_de_porte,1987,10,,0,0,0
Col_de_porte,1987,11,,7.4,7.4,0
Col_de_porte,1987,12,0,4.90322580645161,4.90322580645161,0
Col_de_porte,1988,1,125,20.0645161290323,20.0645161290323,0
Col_de_porte,1988,2,268,106.172413793103,106.172413793103,0
Col_de_porte,1988,3,225,162.032258064516,162.032258064516,0
Col_de_porte,1988,4,5,99.9333333333333,99.9333333333333,0
Col_de_porte,1988,5,,2.16129032258065,2.16129032258065,0
Col_de_porte,1988,6,,0,0,0
Col_de_porte,1988,7,,,0,1
Col_de_porte,1988,8,,,0,1
Col_de_porte,1988,9,,0,0,0
Col_de_porte,1988,10,,0,0,0
Col_de_porte,1988,11,,11.2666666666667,11.2666666666667,0
Col_de_porte,1988,12,64,29.8709677419355,29.8709677419355,0
Col_de_porte,1989,1,39,43.4193548387097,43.4193548387097,0
Col_de_porte,1989,2,81,55,55,0
Col_de_porte,1989,3,51,69.1935483870968,69.1935483870968,0
Col_de_porte,1989,4,163,37.5333333333333,37.5333333333333,0
Col_de_porte,1989,5,,2.7741935483871,2.7741935483871,0
Col_de_porte,1989,6,,0,0,0
Col_de_porte,1989,7,,,0,1
Col_de_porte,1989,8,,,0,1
Col_de_porte,1989,9,,0,0,0
Col_de_porte,1989,10,,0,0,0
Col_de_porte,1989,11,17,2.8,2.8,0
Col_de_porte,1989,12,3,0.870967741935484,0.870967741935484,0
Col_de_porte,1990,1,34,5.93548387096774,5.93548387096774,0
Col_de_porte,1990,2,73,17.1428571428571,17.1428571428571,0
Col_de_porte,1990,3,63,9.90322580645161,9.90322580645161,0
Col_de_porte,1990,4,48,5.06666666666667,5.06666666666667,0
Col_de_porte,1990,5,,0,0,0
Col_de_porte,1990,6,,0,0,0
Col_de_porte,1990,7,,,0,1
Col_de_porte,1990,8,,,0,1
Col_de_porte,1990,9,,0,0,0
Col_de_porte,1990,10,,0,0,0
Col_de_porte,1990,11,,12.0666666666667,12.0666666666667,0
Col_de_porte,1990,12,182,80.1290322580645,80.1290322580645,0
Col_de_porte,1991,1,48,82.5483870967742,82.5483870967742,0
Col_de_porte,1991,2,107,115.142857142857,115.142857142857,0
Col_de_porte,1991,3,37,67.7741935483871,67.7741935483871,0
Col_de_porte,1991,4,40,15.1333333333333,15.1333333333333,0
Col_de_porte,1991,5,,0.612903225806452,0.612903225806452,0
Col_de_porte,1991,6,,0,0,0
Col_de_porte,1991,7,,,0,1
Col_de_porte,1991,8,,,0,1
Col_de_porte,1991,9,,0,0,0
Col_de_porte,1991,10,,1.35483870967742,1.35483870967742,0
Col_de_porte,1991,11,38,4.53333333333333,4.53333333333333,0
Col_de_porte,1991,12,78,18,18,0
Col_de_porte,1992,1,35,48.9677419354839,48.9677419354839,0
Col_de_porte,1992,2,66,62.6551724137931,62.6551724137931,0
Col_de_porte,1992,3,47,46.0645161290323,46.0645161290323,0
Col_de_porte,1992,4,96,33.8333333333333,33.8333333333333,0
Col_de_porte,1992,5,,0,0,0
Col_de_porte,1992,6,,0,0,0
Col_de_porte,1992,7,,,0,1
Col_de_porte,1992,8,,,0,1
Col_de_porte,1992,9,,0,0,0
Col_de_porte,1992,10,,2.29032258064516,2.29032258064516,0
Col_de_porte,1992,11,67,5.1,5.1,0
Col_de_porte,1992,12,28,12.5806451612903,12.5806451612903,0
Col_de_porte,1993,1,15,6.45161290322581,6.45161290322581,0
Col_de_porte,1993,2,71,15.7142857142857,15.7142857142857,0
Col_de_porte,1993,3,11,15.2903225806452,15.2903225806452,0
Col_de_porte,1993,4,66,8.3,8.3,0
Col_de_porte,1993,5,,0,0,0
Col_de_porte,1993,6,,0,0,0
Col_de_porte,1993,7,,,0,1
Col_de_porte,1993,8,,,0,1
Col_de_porte,1993,9,,0,0,0
Col_de_porte,1993,10,3,0.129032258064516,0.129032258064516,0
Col_de_porte,1993,11,36,5.33333333333333,5.33333333333333,0
Col_de_porte,1993,12,194,46.1290322580645,46.1290322580645,0
Col_de_porte,1994,1,134,95.0322580645161,95.0322580645161,0
Col_de_porte,1994,2,66,103.75,103.75,0
Col_de_porte,1994,3,2,66.1935483870968,66.1935483870968,0
Col_de_porte,1994,4,201,75.1666666666667,75.1666666666667,0
Col_de_porte,1994,5,0,2.70967741935484,2.70967741935484,0
Col_de_porte,1994,6,,0,0,0
Col_de_porte,1994,7,,,0,1
Col_de_porte,1994,8,,,0,1
Col_de_porte,1994,9,,0,0,0
Col_de_porte,1994,10,0,0,0,0
Col_de_porte,1994,11,0,0,0,0
Col_de_porte,1994,12,23,3.45161290322581,3.45161290322581,0
Col_de_porte,1995,1,311,75.4516129032258,75.4516129032258,0
Col_de_porte,1995,2,87,108.357142857143,108.357142857143,0
Col_de_porte,1995,3,153,153.064516129032,153.064516129032,0
Col_de_porte,1995,4,19,102.233333333333,102.233333333333,0
Col_de_porte,1995,5,30,10.3225806451613,10.3225806451613,0
Col_de_porte,1995,6,,0,0,0
Col_de_porte,1995,7,,,0,1
Col_de_porte,1995,8,,,0,1
Col_de_porte,1995,9,,0.0666666666666667,0.0666666666666667,0
Col_de_porte,1995,10,0,0,0,0
Col_de_porte,1995,11,16,1.63333333333333,1.63333333333333,0
Col_de_porte,1995,12,71,14.8387096774194,14.8387096774194,0
Col_de_porte,1996,1,8,16.4193548387097,16.4193548387097,0
Col_de_porte,1996,2,214,80.6896551724138,80.6896551724138,0
Col_de_porte,1996,3,6,72.0322580645161,72.0322580645161,0
Col_de_porte,1996,4,12,14.1333333333333,14.1333333333333,0
Col_de_porte,1996,5,5,0.161290322580645,0.161290322580645,0
Col_de_porte,1996,6,,0,0,0
Col_de_porte,1996,7,,,0,1
Col_de_porte,1996,8,,,0,1
Col_de_porte,1996,9,,0,0,0
Col_de_porte,1996,10,0,0,0,0
Col_de_porte,1996,11,221,28.9666666666667,28.9666666666667,0
Col_de_porte,1996,12,28,86.741935483871,86.741935483871,0
Col_de_porte,1997,1,54,86.9677419354839,86.9677419354839,0
Col_de_porte,1997,2,20,74.75,74.75,0
Col_de_porte,1997,3,23,36.1290322580645,36.1290322580645,0
Col_de_porte,1997,4,0,0.2,0.2,0
Col_de_porte,1997,5,12,0.419354838709677,0.419354838709677,0
Col_de_porte,1997,6,,0,0,0
Col_de_porte,1997,7,,,0,1
Col_de_porte,1997,8,,,0,1
Col_de_porte,1997,9,,0,0,0.0333333333333333
Col_de_porte,1997,10,5,0.161290322580645,0.161290322580645,0
Col_de_porte,1997,11,35,1.66666666666667,1.66666666666667,0
Col_de_porte,1997,12,172,43.8064516129032,43.8064516129032,0
Col_de_porte,1998,1,170,79.7741935483871,79.7741935483871,0
Col_de_porte,1998,2,29,100.607142857143,100.607142857143,0
Col_de_porte,1998,3,54,80.4193548387097,80.4193548387097,0
Col_de_porte,1998,4,138,50.5666666666667,50.5666666666667,0
Col_de_porte,1998,5,0,1.74193548387097,1.74193548387097,0
Col_de_porte,1998,6,,0,0,0
Col_de_porte,1998,7,,,0,1
Col_de_porte,1998,8,,,0,1
Col_de_porte,1998,9,,0,0,0
Col_de_porte,1998,10,3,0.0967741935483871,0.0967741935483871,0
Col_de_porte,1998,11,90,16.9666666666667,16.9666666666667,0
Col_de_porte,1998,12,38,38.4516129032258,38.4516129032258,0
Col_de_porte,1999,1,155,55.9032258064516,55.9032258064516,0
Col_de_porte,1999,2,224,154.928571428571,154.928571428571,0
Col_de_porte,1999,3,133,157.032258064516,157.032258064516,0
Col_de_porte,1999,4,119,137.3,137.3,0
Col_de_porte,1999,5,0,25.0967741935484,25.0967741935484,0
Col_de_porte,1999,6,,0,0,0
Col_de_porte,1999,7,,,0,1
Col_de_porte,1999,8,,,0,1
Col_de_porte,1999,9,,0,0,0
Col_de_porte,1999,10,1,0.032258064516129,0.032258064516129,0
Col_de_porte,1999,11,126,26.1333333333333,26.1333333333333,0
Col_de_porte,1999,12,213,68.6774193548387,68.6774193548387,0
Col_de_porte,2000,1,52,109.58064516129,109.58064516129,0
Col_de_porte,2000,2,73,101.206896551724,101.206896551724,0
Col_de_porte,2000,3,103,112.129032258065,112.129032258065,0
Col_de_porte,2000,4,61,73.0666666666667,73.0666666666667,0
Col_de_porte,2000,5,0,0.290322580645161,0.290322580645161,0
Col_de_porte,2000,6,,0,0,0.0333333333333333
Col_de_porte,2000,7,,,0,1
Col_de_porte,2000,8,,,0,1
Col_de_porte,2000,9,,0,0,0
Col_de_porte,2000,10,0,0,0,0
Col_de_porte,2000,11,81,11.5666666666667,11.5666666666667,0
Col_de_porte,2000,12,29,6.45161290322581,6.45161290322581,0
Col_de_porte,2001,1,78,33.6451612903226,33.6451612903226,0
Col_de_porte,2001,2,46,36.2857142857143,36.2857142857143,0
Col_de_porte,2001,3,52,17.2258064516129,17.2258064516129,0
Col_de_porte,2001,4,115,23.2,23.2,0
Col_de_porte,2001,5,0,0.0645161290322581,0.0645161290322581,0
Col_de_porte,2001,6,,0,0,0
Col_de_porte,2001,7,,,0,1
Col_de_porte,2001,8,,,0,1
Col_de_porte,2001,9,,0,0,0
Col_de_porte,2001,10,0,0,0,0
Col_de_porte,2001,11,38,8.2,8.2,0
Col_de_porte,2001,12,61,7.54838709677419,7.54838709677419,0
Col_de_porte,2002,1,23,41.8387096774194,41.8387096774194,0
Col_de_porte,2002,2,142,66.3571428571429,66.3571428571429,0
Col_de_porte,2002,3,29,64.0645161290323,64.0645161290323,0
Col_de_porte,2002,4,0,0.733333333333333,0.733333333333333,0
Col_de_porte,2002,5,50,5.35483870967742,5.35483870967742,0
Col_de_porte,2002,6,,0,0,0
Col_de_porte,2002,7,,,0,1
Col_de_porte,2002,8,,,0,1
Col_de_porte,2002,9,,0,0,0
Col_de_porte,2002,10,0,0,0,0
Col_de_porte,2002,11,66,5.76666666666667,5.76666666666667,0
Col_de_porte,2002,12,37,8.03225806451613,8.03225806451613,0
Col_de_porte,2003,1,150,28.5483870967742,28.5483870967742,0
Col_de_porte,2003,2,79,99.1785714285714,99.1785714285714,0
Col_de_porte,2003,3,14,57.8064516129032,57.8064516129032,0
Col_de_porte,2003,4,54,14.2666666666667,14.2666666666667,0
Col_de_porte,2003,5,0,0,0,0
Col_de_porte,2003,6,,0,0,0
Col_de_porte,2003,7,,,0,1
Col_de_porte,2003,8,,,0,1
Col_de_porte,2003,9,,0,0,0
Col_de_porte,2003,10,90,4.51612903225807,4.51612903225807,0
Col_de_porte,2003,11,81,11.3333333333333,11.3333333333333,0
Col_de_porte,2003,12,70,31.2903225806452,31.2903225806452,0
Col_de_porte,2004,1,180,76.3225806451613,76.3225806451613,0
Col_de_porte,2004,2,24,96.9310344827586,96.9310344827586,0
Col_de_porte,2004,3,75,85.9354838709677,85.9354838709677,0
Col_de_porte,2004,4,47,46.0666666666667,46.0666666666667,0
Col_de_porte,2004,5,33,2.48387096774194,2.48387096774194,0
Col_de_porte,2004,6,,0,0,0
Col_de_porte,2004,7,,,0,1
Col_de_porte,2004,8,,,0,1
Col_de_porte,2004,9,,0,0,0
Col_de_porte,2004,10,10,0.483870967741936,0.483870967741936,0
Col_de_porte,2004,11,16,0.5,0.5,0
Col_de_porte,2004,12,96,21.741935483871,21.741935483871,0
Col_de_porte,2005,1,77,61.4516129032258,61.4516129032258,0
Col_de_porte,2005,2,105,97.1071428571429,97.1071428571429,0
Col_de_porte,2005,3,70,97.0967741935484,97.0967741935484,0
Col_de_porte,2005,4,122,19.3666666666667,19.3666666666667,0
Col_de_porte,2005,5,0,0,0,0
Col_de_porte,2005,6,,0,0,0
Col_de_porte,2005,7,,,0,1
Col_de_porte,2005,8,,,0,1
Col_de_porte,2005,9,,0,0,0
Col_de_porte,2005,10,0,0,0,0
Col_de_porte,2005,11,50,5.56666666666667,5.56666666666667,0
Col_de_porte,2005,12,106,51.4516129032258,51.4516129032258,0
Col_de_porte,2006,1,90,85.6129032258064,85.6129032258064,0
Col_de_porte,2006,2,53,96.1428571428571,96.1428571428571,0
Col_de_porte,2006,3,91,117.806451612903,117.806451612903,0
Col_de_porte,2006,4,21,39.5333333333333,39.5333333333333,0
Col_de_porte,2006,5,7,0.161290322580645,0.161290322580645,0
Col_de_porte,2006,6,,0,0,0
Col_de_porte,2006,7,,,0,1
Col_de_porte,2006,8,,,0,1
Col_de_porte,2006,9,,0,0,0
Col_de_porte,2006,10,0,0,0,0
Col_de_porte,2006,11,13,0.7,0.7,0
Col_de_porte,2006,12,25,4.38709677419355,4.38709677419355,0
Col_de_porte,2007,1,67,12.6129032258065,12.6129032258065,0
Col_de_porte,2007,2,103,38.8571428571429,38.8571428571429,0
Col_de_porte,2007,3,93,37.8709677419355,37.8709677419355,0
Col_de_porte,2007,4,0,6.16666666666667,6.16666666666667,0
Col_de_porte,2007,5,7,0.419354838709677,0.419354838709677,0
Col_de_porte,2007,6,,0,0,0
Col_de_porte,2007,7,,,0,1
Col_de_porte,2007,8,,,0,1
Col_de_porte,2007,9,,0.266666666666667,0.266666666666667,0
Col_de_porte,2007,10,0,0,0,0
Col_de_porte,2007,11,63,11.4,11.4,0
Col_de_porte,2007,12,139,50.4838709677419,50.4838709677419,0
Col_de_porte,2008,1,81,71.7741935483871,71.7741935483871,0
Col_de_porte,2008,2,44,89.7931034482759,89.7931034482759,0
Col_de_porte,2008,3,167,79.2903225806452,79.2903225806452,0
Col_de_porte,2008,4,28,58.3,58.3,0
Col_de_porte,2008,5,0,0,0,0
Col_de_porte,2008,6,,0,0,0
Col_de_porte,2008,7,,,0,1
Col_de_porte,2008,8,,,0,1
Col_de_porte,2008,9,,0,0,0
Col_de_porte,2008,10,40,2.38709677419355,2.38709677419355,0
Col_de_porte,2008,11,50,5.3,5.3,0
Col_de_porte,2008,12,115,55.6129032258065,55.6129032258065,0
Col_de_porte,2009,1,90,62,62,0
Col_de_porte,2009,2,87,101.25,101.25,0
Col_de_porte,2009,3,135,112.58064516129,112.58064516129,0
Col_de_porte,2009,4,1,39.4333333333333,39.4333333333333,0
Col_de_porte,2009,5,0,0,0,0
Col_de_porte,2009,6,,0,0,0
Col_de_porte,2009,7,,,0,1
Col_de_porte,2009,8,,,0,1
Col_de_porte,2009,9,,0,0,0
Col_de_porte,2009,10,0,0,0,0
Col_de_porte,2009,11,62,2.16666666666667,2.16666666666667,0
Col_de_porte,2009,12,59,13.0645161290323,13.0645161290323,0
Col_de_porte,2010,1,183,53.5483870967742,53.5483870967742,0
Col_de_porte,2010,2,99,89,89,0
Col_de_porte,2010,3,82,65.9032258064516,65.9032258064516,0
Col_de_porte,2010,4,42,33.9666666666667,33.9666666666667,0
Col_de_porte,2010,5,0,0,0,0
Col_de_porte,2010,6,,0,0,0
Col_de_porte,2010,7,,,0,1
Col_de_porte,2010,8,,,0,1
Col_de_porte,2010,9,,0,0,0
Col_de_porte,2010,10,20,1.7741935483871,1.7741935483871,0
Col_de_porte,2010,11,130,13.5333333333333,13.5333333333333,0
Col_de_porte,2010,12,104,42.4838709677419,42.4838709677419,0
Col_de_porte,2011,1,27,32.4516129032258,32.4516129032258,0
Col_de_porte,2011,2,61,30.4642857142857,30.4642857142857,0
Col_de_porte,2011,3,0,30.6774193548387,30.6774193548387,0
Col_de_porte,2011,4,0,0,0,0
Col_de_porte,2011,5,3,0,0,0
Col_de_porte,2011,6,,0.1,0.1,0
Col_de_porte,2011,7,,,0,1
Col_de_porte,2011,8,,,0,1
Col_de_porte,2011,9,,0,0,0
Col_de_porte,2011,10,0,0,0,0
Col_de_porte,2011,11,0,0,0,0
Col_de_porte,2011,12,181,30.7096774193548,30.7096774193548,0
Col_de_porte,2012,1,111,83.1935483870968,83.1935483870968,0
Col_de_porte,2012,2,22,101.034482758621,101.034482758621,0
Col_de_porte,2012,3,36,65.5161290322581,65.5161290322581,0
Col_de_porte,2012,4,65,5.5,5.5,0
Col_de_porte,2012,5,0,0,0,0
Col_de_porte,2012,6,,0,0,0
Col_de_porte,2012,7,,,0,1
Col_de_porte,2012,8,,,0,1
Col_de_porte,2012,9,,0,0,0
Col_de_porte,2012,10,107,7.41935483870968,7.41935483870968,0
Col_de_porte,2012,11,78,9.6,9.6,0
Col_de_porte,2012,12,203,75.9677419354839,75.9677419354839,0
Col_de_porte,2013,1,154,100.741935483871,100.741935483871,0
Col_de_porte,2013,2,204,165,165,0
Col_de_porte,2013,3,75,142.709677419355,142.709677419355,0
Col_de_porte,2013,4,34,97.6333333333334,97.6333333333334,0
Col_de_porte,2013,5,27,5.16129032258065,5.16129032258065,0
Col_de_porte,2013,6,,,0,0.633333333333333
Col_de_porte,2013,7,,,0,1
Col_de_porte,2013,8,,,0,1
Col_de_porte,2013,9,,,0,0.666666666666667
Col_de_porte,2013,10,8,0.258064516129032,0.258064516129032,0
Col_de_porte,2013,11,112,12.9666666666667,12.9666666666667,0
Col_de_porte,2013,12,80,21.1612903225806,21.1612903225806,0
Col_de_porte,2014,1,129,43.3870967741936,43.3870967741936,0
Col_de_porte,2014,2,184,89.3571428571429,89.3571428571429,0
Col_de_porte,2014,3,79,111.612903225806,111.612903225806,0
Col_de_porte,2014,4,1,23.2333333333333,23.2333333333333,0
Col_de_porte,2014,5,2,0.0645161290322581,0.0645161290322581,0
Col_de_porte,2014,6,,,0,0.666666666666667
Col_de_porte,2014,7,,,0,1
Col_de_porte,2014,8,,,0,1
Col_de_porte,2014,9,,,0,0.666666666666667
Col_de_porte,2014,10,0,0,0,0
Col_de_porte,2014,11,5,0.4,0.4,0
Col_de_porte,2014,12,90,8.96774193548387,8.96774193548387,0
Col_de_porte,2015,1,231,41.5806451612903,41.5806451612903,0
Col_de_porte,2015,2,158,125.178571428571,125.178571428571,0
Col_de_porte,2015,3,28,92.6774193548387,92.6774193548387,0
Col_de_porte,2015,4,24,25.5666666666667,25.5666666666667,0
Col_de_porte,2015,5,9,0.354838709677419,0.354838709677419,0
Col_de_porte,2015,6,,,0,0.666666666666667
Col_de_porte,2015,7,,,0,1
Col_de_porte,2015,8,0,0,0,0
Col_de_porte,2015,9,0,0,0,0
Col_de_porte,2015,10,1,0.032258064516129,0.032258064516129,0
Col_de_porte,2015,11,59,8.53333333333333,8.53333333333333,0
Col_de_porte,2015,12,0,9.7741935483871,9.7741935483871,0
Col_de_porte,2016,1,123,44.3548387096774,44.3548387096774,0
Col_de_porte,2016,2,110,57.9310344827586,57.9310344827586,0
Col_de_porte,2016,3,131,91.4193548387097,91.4193548387097,0
Col_de_porte,2016,4,37,12.1666666666667,12.1666666666667,0
Col_de_porte,2016,5,10,1.2258064516129,1.2258064516129,0
Col_de_porte,2016,6,0,0,0,0
Col_de_porte,2016,7,0,0,0,0
Col_de_porte,2016,8,0,0,0,0
Col_de_porte,2016,9,0,0,0,0
Col_de_porte,2016,10,0,0,0,0
Col_de_porte,2016,11,48,8.46666666666667,8.46666666666667,0
Col_de_porte,2016,12,0,0,0,0
Col_de_porte,2017,1,90,26,26,0
Col_de_porte,2017,2,80,48.6428571428572,48.6428571428572,0
Col_de_porte,2017,3,102,46.8709677419355,46.8709677419355,0
Col_de_porte,2017,4,57,2.33333333333333,2.33333333333333,0
Col_de_porte,2017,5,8,1.54838709677419,1.54838709677419,0
Col_de_porte,2017,6,0,0,0,0
Col_de_porte,2017,7,0,0,0,0
Col_de_porte,2017,8,0,0,0,0
Col_de_porte,2017,9,0,0,0,0
Col_de_porte,2017,10,2,0.0645161290322581,0.0645161290322581,0
Col_de_porte,2017,11,104,17.1,17.1,0
Col_de_porte,2017,12,219,74.9677419354839,74.9677419354839,0
Col_de_porte,2018,1,145,112.193548387097,112.193548387097,0
Col_de_porte,2018,2,83,141.357142857143,141.357142857143,0
Col_de_porte,2018,3,121,145.096774193548,145.096774193548,0
Col_de_porte,2018,4,15,91.6333333333333,91.6333333333333,0
Col_de_porte,2018,5,5,0.032258064516129,0.032258064516129,0
Col_de_porte,2018,6,0,0,0,0
Col_de_porte,2018,7,0,0,0,0
Col_de_porte,2018,8,0,0,0,0
Col_de_porte,2018,9,0,0,0,0
Col_de_porte,2018,10,23,1.12903225806452,1.12903225806452,0
Col_de_porte,2018,11,32,2.36666666666667,2.36666666666667,0
Col_de_porte,2018,12,67,18.1935483870968,18.1935483870968,0
